p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.694260,0.281090,0.017550,0.007100,0.208880,1.000000,0.208880,1.000000,0.208880,1.000000,1.000000,1.000000
0.670680,0.302230,0.018680,0.008420,0.216730,1.000000,0.216730,1.000000,0.216730,1.000000,1.000000,1.000000
0.632820,0.310850,0.037770,0.018550,0.198550,1.000000,0.198550,1.000000,0.198550,1.000000,1.000000,1.000000
0.694750,0.273180,0.023020,0.009050,0.217820,1.000000,0.217820,1.000000,0.217820,1.000000,1.000000,1.000000
0.628520,0.318310,0.035300,0.017870,0.195560,1.000000,0.195560,1.000000,0.195560,1.000000,1.000000,1.000000
0.652710,0.310050,0.025250,0.011990,0.202650,1.000000,0.202650,1.000000,0.202650,1.000000,1.000000,1.000000
0.717250,0.255770,0.019890,0.007090,0.211300,1.000000,0.211300,1.000000,0.211300,1.000000,1.000000,1.000000
0.694730,0.275340,0.021430,0.008500,0.214110,1.000000,0.214110,1.000000,0.214110,1.000000,1.000000,1.000000
0.641830,0.270820,0.061430,0.025920,0.204060,1.000000,0.204060,1.000000,0.204060,1.000000,1.000000,1.000000
0.639260,0.314680,0.030860,0.015190,0.195300,1.000000,0.195300,1.000000,0.195300,1.000000,1.000000,1.000000
0.681590,0.316080,0.001590,0.000740,0.207420,1.000000,0.207420,1.000000,0.207420,1.000000,1.000000,1.000000
0.664630,0.257210,0.056350,0.021810,0.212580,1.000000,0.212580,1.000000,0.212580,1.000000,1.000000,1.000000
0.671110,0.270450,0.041660,0.016790,0.212920,1.000000,0.212920,1.000000,0.212920,1.000000,1.000000,1.000000
0.671270,0.298390,0.021000,0.009340,0.198580,1.000000,0.198580,1.000000,0.198580,1.000000,1.000000,1.000000
0.666090,0.285220,0.034100,0.014600,0.218010,1.000000,0.218010,1.000000,0.218010,1.000000,1.000000,1.000000
0.685170,0.273310,0.029680,0.011840,0.212580,1.000000,0.212580,1.000000,0.212580,1.000000,1.000000,1.000000
0.692480,0.281380,0.018590,0.007550,0.215010,1.000000,0.215010,1.000000,0.215010,1.000000,1.000000,1.000000
0.682680,0.283150,0.024150,0.010020,0.215910,1.000000,0.215910,1.000000,0.215910,1.000000,1.000000,1.000000
0.672340,0.299570,0.019430,0.008660,0.223460,1.000000,0.223460,1.000000,0.223460,1.000000,1.000000,1.000000
0.665870,0.301130,0.022720,0.010280,0.213850,1.000000,0.213850,1.000000,0.213850,1.000000,1.000000,1.000000
0.669310,0.298060,0.022570,0.010050,0.203910,1.000000,0.203910,1.000000,0.203910,1.000000,1.000000,1.000000
0.665100,0.312840,0.015000,0.007060,0.213920,1.000000,0.213920,1.000000,0.213920,1.000000,1.000000,1.000000
0.666100,0.297970,0.024820,0.011110,0.195540,1.000000,0.195540,1.000000,0.195540,1.000000,1.000000,1.000000
0.638450,0.261800,0.070740,0.029010,0.204810,1.000000,0.204810,1.000000,0.204810,1.000000,1.000000,1.000000
0.667770,0.293080,0.027210,0.011940,0.208350,1.000000,0.208350,1.000000,0.208350,1.000000,1.000000,1.000000
0.674790,0.300850,0.016850,0.007510,0.206080,1.000000,0.206080,1.000000,0.206080,1.000000,1.000000,1.000000
0.665900,0.294610,0.027380,0.012110,0.205710,1.000000,0.205710,1.000000,0.205710,1.000000,1.000000,1.000000
0.671050,0.284020,0.031560,0.013360,0.208420,1.000000,0.208420,1.000000,0.208420,1.000000,1.000000,1.000000
0.653690,0.310190,0.024490,0.011620,0.208570,1.000000,0.208570,1.000000,0.208570,1.000000,1.000000,1.000000
0.653690,0.271330,0.052980,0.021990,0.201040,1.000000,0.201040,1.000000,0.201040,1.000000,1.000000,1.000000
0.651390,0.304670,0.029940,0.014000,0.209600,1.000000,0.209600,1.000000,0.209600,1.000000,1.000000,1.000000
0.655340,0.290370,0.037620,0.016670,0.196840,1.000000,0.196840,1.000000,0.196840,1.000000,1.000000,1.000000
0.680400,0.284210,0.024960,0.010420,0.215780,1.000000,0.215780,1.000000,0.215780,1.000000,1.000000,1.000000
0.665970,0.288780,0.031560,0.013690,0.201350,1.000000,0.201350,1.000000,0.201350,1.000000,1.000000,1.000000
0.678490,0.306630,0.010250,0.004630,0.202000,1.000000,0.202000,1.000000,0.202000,1.000000,1.000000,1.000000
0.647220,0.271620,0.057160,0.023990,0.204460,1.000000,0.204460,1.000000,0.204460,1.000000,1.000000,1.000000
0.649860,0.309060,0.027840,0.013240,0.200930,1.000000,0.200930,1.000000,0.200930,1.000000,1.000000,1.000000
0.671490,0.272240,0.040040,0.016230,0.198570,1.000000,0.198570,1.000000,0.198570,1.000000,1.000000,1.000000
0.670110,0.284700,0.031720,0.013470,0.204630,1.000000,0.204630,1.000000,0.204630,1.000000,1.000000,1.000000
0.645970,0.279590,0.051950,0.022480,0.198280,1.000000,0.198280,1.000000,0.198280,1.000000,1.000000,1.000000
0.664350,0.274860,0.043000,0.017790,0.209960,1.000000,0.209960,1.000000,0.209960,1.000000,1.000000,1.000000
0.640980,0.316500,0.028460,0.014050,0.194370,1.000000,0.194370,1.000000,0.194370,1.000000,1.000000,1.000000
0.676460,0.299540,0.016630,0.007360,0.212340,1.000000,0.212340,1.000000,0.212340,1.000000,1.000000,1.000000
0.661100,0.271410,0.047850,0.019640,0.213150,1.000000,0.213150,1.000000,0.213150,1.000000,1.000000,1.000000
0.694360,0.273960,0.022720,0.008960,0.222510,1.000000,0.222510,1.000000,0.222510,1.000000,1.000000,1.000000
0.663670,0.274490,0.043740,0.018090,0.205370,1.000000,0.205370,1.000000,0.205370,1.000000,1.000000,1.000000
0.668460,0.312890,0.012710,0.005950,0.213290,1.000000,0.213290,1.000000,0.213290,1.000000,1.000000,1.000000
0.692780,0.294640,0.008820,0.003750,0.217810,1.000000,0.217810,1.000000,0.217810,1.000000,1.000000,1.000000
0.683130,0.296300,0.014350,0.006220,0.213050,1.000000,0.213050,1.000000,0.213050,1.000000,1.000000,1.000000
0.708390,0.267470,0.017530,0.006620,0.231440,1.000000,0.231440,1.000000,0.231440,1.000000,1.000000,1.000000
0.649560,0.310740,0.026850,0.012850,0.201150,1.000000,0.201150,1.000000,0.201150,1.000000,1.000000,1.000000
0.675710,0.273790,0.035940,0.014560,0.203740,1.000000,0.203740,1.000000,0.203740,1.000000,1.000000,1.000000
0.685780,0.273490,0.029120,0.011610,0.224690,1.000000,0.224690,1.000000,0.224690,1.000000,1.000000,1.000000
0.676490,0.292450,0.021690,0.009380,0.203930,1.000000,0.203930,1.000000,0.203930,1.000000,1.000000,1.000000
0.652290,0.297700,0.034340,0.015670,0.198630,1.000000,0.198630,1.000000,0.198630,1.000000,1.000000,1.000000
0.705260,0.286590,0.005800,0.002360,0.230880,1.000000,0.230880,1.000000,0.230880,1.000000,1.000000,1.000000
0.687620,0.259390,0.038480,0.014520,0.209090,1.000000,0.209090,1.000000,0.209090,1.000000,1.000000,1.000000
0.642460,0.311670,0.030890,0.014980,0.199680,1.000000,0.199680,1.000000,0.199680,1.000000,1.000000,1.000000
