p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.713320,0.196860,0.070390,0.019430,0.306550,1.000000,0.306550,1.000000,0.306550,1.000000,2.318860,2.318860
0.393940,0.076270,0.443850,0.085940,0.299900,1.000000,0.299900,1.000000,0.299900,1.000000,1.000000,1.000000
0.674580,0.171990,0.122270,0.031170,0.267510,1.000000,0.267510,1.000000,0.267510,1.000000,1.000000,1.000000
0.552990,0.138780,0.246390,0.061840,0.274100,1.000000,0.274100,1.000000,0.274100,1.000000,1.324550,1.324550
0.672820,0.215840,0.084300,0.027040,0.269340,1.000000,0.269340,1.000000,0.269340,1.000000,1.963630,1.963630
0.627430,0.114650,0.218070,0.039850,0.306820,1.000000,0.306820,1.000000,0.306820,1.000000,1.000000,1.000000
0.577290,0.096170,0.279910,0.046630,0.306930,1.000000,0.306930,1.000000,0.306930,1.000000,1.121720,1.121720
0.767290,0.177640,0.044710,0.010350,0.319210,1.000000,0.319210,1.000000,0.319210,1.000000,1.000000,1.000000
0.864010,0.109870,0.023170,0.002950,0.330080,1.000000,0.330080,1.000000,0.330080,1.000000,5.367610,5.367610
0.770870,0.143520,0.072180,0.013440,0.284260,1.000000,0.284260,1.000000,0.284260,1.000000,3.311360,3.311360
0.650290,0.211100,0.104640,0.033970,0.289120,1.000000,0.289120,1.000000,0.289120,1.000000,1.772470,1.772470
0.716220,0.124830,0.135350,0.023590,0.300580,1.000000,0.300580,1.000000,0.300580,1.000000,1.000000,1.000000
0.660970,0.316260,0.015400,0.007370,0.295030,1.000000,0.295030,1.000000,0.295030,1.000000,5.013630,5.013630
0.642490,0.192620,0.126860,0.038030,0.304470,1.000000,0.304470,1.000000,0.304470,1.000000,5.390780,5.390780
0.842450,0.157550,0.000000,0.000000,0.286770,1.000000,0.286770,1.000000,0.286770,1.000000,1.000000,1.000000
0.487670,0.110170,0.328050,0.074110,0.251680,1.000000,0.251680,1.000000,0.251680,1.000000,1.000000,1.000000
0.875910,0.124090,0.000000,0.000000,0.316330,1.000000,0.316330,1.000000,0.316330,1.000000,1.000000,1.000000
0.625970,0.189090,0.142040,0.042910,0.256780,1.000000,0.256780,1.000000,0.256780,1.000000,1.000000,1.000000
0.600230,0.142270,0.208160,0.049340,0.268270,1.000000,0.268270,1.000000,0.268270,1.000000,1.000000,1.000000
0.654820,0.280580,0.045220,0.019380,0.299370,1.000000,0.299370,1.000000,0.299370,1.000000,2.828270,2.828270
0.760690,0.233210,0.004670,0.001430,0.282130,1.000000,0.282130,1.000000,0.282130,1.000000,5.464110,5.464110
0.664900,0.197890,0.105740,0.031470,0.239650,1.000000,0.239650,1.000000,0.239650,1.000000,1.349600,1.349600
0.889430,0.101690,0.007960,0.000910,0.355750,1.000000,0.355750,1.000000,0.355750,1.000000,31.488470,31.488470
0.685430,0.192210,0.095560,0.026800,0.310150,1.000000,0.310150,1.000000,0.310150,1.000000,1.317160,1.317160
0.487290,0.069900,0.387260,0.055550,0.349370,1.000000,0.349370,1.000000,0.349370,1.000000,1.000000,1.000000
0.839280,0.139810,0.017930,0.002990,0.314560,1.000000,0.314560,1.000000,0.314560,1.000000,7.504270,7.504270
0.489640,0.124490,0.307650,0.078220,0.336450,1.000000,0.336450,1.000000,0.336450,1.000000,1.176540,1.176540
0.804900,0.185900,0.007480,0.001730,0.305780,1.000000,0.305780,1.000000,0.305780,1.000000,14.722350,14.722350
0.719680,0.195860,0.066390,0.018070,0.295970,1.000000,0.295970,1.000000,0.295970,1.000000,2.136400,2.136400
0.719570,0.120100,0.137390,0.022930,0.282740,1.000000,0.282740,1.000000,0.282740,1.000000,2.392570,2.392570
0.680300,0.121800,0.167850,0.030050,0.267120,1.000000,0.267120,1.000000,0.267120,1.000000,1.000000,1.000000
0.708080,0.231130,0.045830,0.014960,0.291070,1.000000,0.291070,1.000000,0.291070,1.000000,5.962590,5.962590
0.475330,0.041230,0.444850,0.038590,0.311570,1.000000,0.311570,1.000000,0.311570,1.000000,1.000000,1.000000
0.584180,0.135850,0.227150,0.052820,0.327930,1.000000,0.327930,1.000000,0.327930,1.000000,1.000000,1.000000
0.567130,0.166020,0.206420,0.060430,0.274110,1.000000,0.274110,1.000000,0.274110,1.000000,1.000000,1.000000
